"long","lat","unique_squirrel_id","shift","date","age","primary_fur_color","activities","interaction","lat_long"
-73.9651177657676,40.7812408103825,"20F-PM-1007-05","PM",10072018,"Juvenile","Gray","climbing","runs away","POINT (-73.9651177657676 40.781240810382506)"
-73.9640588919446,40.790044098464,"29B-PM-1010-04","PM",10102018,"Adult","Gray","eating","indifferent","POINT (-73.9640588919446 40.790044098464)"
-73.9704831177035,40.7699878995692,"7H-AM-1006-10","AM",10062018,"Adult","Gray","running","indifferent","POINT (-73.9704831177035 40.7699878995692)"
-73.9724806580638,40.7710077206132,"7F-AM-1008-15","AM",10082018,"Juvenile","Gray","running","indifferent","POINT (-73.9724806580638 40.7710077206132)"
-73.9614902429282,40.7891282017625,"30D-AM-1017-01","AM",10172018,"Adult","Gray","foraging","indifferent","POINT (-73.9614902429282 40.7891282017625)"
-73.9698611971209,40.7753915552001,"13F-PM-1008-02","PM",10082018,"Adult","Gray","eating","runs away","POINT (-73.9698611971209 40.7753915552001)"
-73.9584064190878,40.7912992852442,"33F-PM-1012-03","PM",10122018,"Adult","Black","eating","indifferent","POINT (-73.9584064190878 40.7912992852442)"
-73.9801971465604,40.7697081749827,"3A-PM-1017-04","PM",10172018,"Adult","Gray","foraging","approaches","POINT (-73.9801971465604 40.7697081749827)"
-73.976609486498,40.7717832922535,"7C-PM-1020-04","PM",10202018,"Adult","Gray","climbing","runs away","POINT (-73.976609486498 40.7717832922535)"
-73.9589635326362,40.7951748673846,"37C-AM-1012-02","AM",10122018,"Adult","Gray","foraging","indifferent","POINT (-73.9589635326362 40.7951748673846)"
-73.9707498430394,40.7723724480959,"10G-PM-1017-09","PM",10172018,"Adult","Gray","chasing","indifferent","POINT (-73.9707498430394 40.7723724480959)"
-73.9538867186376,40.7941409434007,"38G-PM-1020-03","PM",10202018,"Adult","Gray","running","indifferent","POINT (-73.9538867186376 40.7941409434007)"
-73.9588610195699,40.7945269936639,"36C-AM-1014-02","AM",10142018,"Juvenile","Gray","eating","indifferent","POINT (-73.9588610195699 40.7945269936639)"
-73.9716736557408,40.7749333494336,"12E-AM-1017-07","AM",10172018,"Adult","Gray","running","runs away","POINT (-73.9716736557408 40.7749333494336)"
-73.9791085350047,40.7677025342633,"2C-PM-1013-12","PM",10132018,"Adult","Gray","foraging","approaches","POINT (-73.9791085350047 40.7677025342633)"
-73.9545807749923,40.7900507537649,"33I-PM-1006-02","PM",10062018,"Adult","Black","foraging","runs away","POINT (-73.9545807749923 40.7900507537649)"
-73.9690072647093,40.7737712267463,"12G-AM-1012-02","AM",10122018,"Adult","Gray","foraging","indifferent","POINT (-73.9690072647093 40.7737712267463)"
-73.9501762527462,40.7975534086077,"42H-PM-1014-05","PM",10142018,"Adult","Gray","running","runs away","POINT (-73.9501762527462 40.7975534086077)"
-73.9713070217071,40.7753795014815,"12E-AM-1017-05","AM",10172018,"Adult","Gray","eating","indifferent","POINT (-73.9713070217071 40.7753795014815)"
-73.9807078515193,40.7683335292642,"2A-AM-1010-04","AM",10102018,"Adult","Cinnamon","eating","indifferent","POINT (-73.9807078515193 40.7683335292642)"
-73.9722261495647,40.7690542072646,"6G-PM-1020-03","PM",10202018,"Adult","Gray","foraging","indifferent","POINT (-73.9722261495647 40.7690542072646)"
-73.9765064169087,40.7737211426714,"8B-AM-1007-06","AM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9765064169087 40.7737211426714)"
-73.9625205538171,40.7810785055136,"21H-AM-1017-01","AM",10172018,"Adult","Gray","eating","runs away","POINT (-73.9625205538171 40.7810785055136)"
-73.9705254801,40.7763606494306,"13E-AM-1017-03","AM",10172018,"Adult","Gray","eating","runs away","POINT (-73.9705254801 40.7763606494306)"
-73.9732193290631,40.7748791447746,"11D-PM-1006-01","PM",10062018,"Adult","Gray","climbing","indifferent","POINT (-73.9732193290631 40.7748791447746)"
-73.9706586108006,40.7796357444471,"17C-PM-1013-02","PM",10132018,"Adult","Gray","eating","indifferent","POINT (-73.9706586108006 40.7796357444471)"
-73.9733461334967,40.7684314285151,"5G-PM-1010-01","PM",10102018,"Adult","Cinnamon","eating","indifferent","POINT (-73.9733461334967 40.7684314285151)"
-73.9699799501516,40.7736576286234,"11F-AM-1013-02","AM",10132018,"Adult","Gray","climbing","runs away","POINT (-73.9699799501516 40.7736576286234)"
-73.9556450015702,40.7967188058002,"39E-AM-1018-04","AM",10182018,"Adult","Gray","chasing","indifferent","POINT (-73.9556450015702 40.7967188058002)"
-73.9655670884957,40.7763728890554,"16H-PM-1014-03","PM",10142018,"Adult","Gray","running","approaches","POINT (-73.9655670884957 40.7763728890554)"
-73.9721642509914,40.7701179390078,"7G-AM-1010-01","AM",10102018,"Adult","Gray","running","indifferent","POINT (-73.9721642509914 40.7701179390078)"
-73.9662409997642,40.7891042935432,"28A-PM-1007-03","PM",10072018,"Adult","Cinnamon","chasing","indifferent","POINT (-73.9662409997642 40.7891042935432)"
-73.9548006161673,40.7945503341011,"38G-PM-1020-08","PM",10202018,"Adult","Gray","eating","indifferent","POINT (-73.9548006161673 40.7945503341011)"
-73.9625383795297,40.7883862331728,"28D-AM-1012-03","AM",10122018,"Adult","Black","running","indifferent","POINT (-73.9625383795297 40.7883862331728)"
-73.970041085185,40.7834427580313,"21A-AM-1019-07","AM",10192018,"Adult","Gray","running","indifferent","POINT (-73.970041085185 40.783442758031306)"
-73.971730277301,40.7748805439381,"11D-PM-1006-05","PM",10062018,"Adult","Gray","eating","indifferent","POINT (-73.971730277301 40.7748805439381)"
-73.968021326951,40.7778807692445,"16F-PM-1013-06","PM",10132018,"Adult","Gray","foraging","runs away","POINT (-73.968021326951 40.7778807692445)"
-73.9723922904119,40.7729164833027,"9E-AM-1008-01","AM",10082018,"Adult","Gray","foraging","approaches","POINT (-73.9723922904119 40.7729164833027)"
-73.9673103881521,40.7874267409618,"26A-PM-1006-01","PM",10062018,"Juvenile","Gray","foraging","runs away","POINT (-73.9673103881521 40.7874267409618)"
-73.9725961508316,40.7795720444974,"16A-PM-1019-06","PM",10192018,"Juvenile","Gray","running","runs away","POINT (-73.9725961508316 40.7795720444974)"
-73.970216605149,40.7702960667277,"8H-PM-1014-08","PM",10142018,"Adult","Gray","chasing","indifferent","POINT (-73.970216605149 40.7702960667277)"
-73.9690104245067,40.7853358193723,"23A-AM-1018-02","AM",10182018,"Juvenile","Black","eating","indifferent","POINT (-73.9690104245067 40.7853358193723)"
-73.9692401421068,40.7707128895661,"8I-AM-1006-04","AM",10062018,"Adult","Gray","running","indifferent","POINT (-73.9692401421068 40.7707128895661)"
-73.9689305978751,40.7818152496266,"19C-PM-1018-06","PM",10182018,"Adult","Gray","running","indifferent","POINT (-73.9689305978751 40.7818152496266)"
-73.9630381400083,40.7807571827321,"21H-PM-1018-02","PM",10182018,"Juvenile","Gray","chasing","indifferent","POINT (-73.9630381400083 40.7807571827321)"
-73.9520024654602,40.7947329828155,"39I-PM-1013-04","PM",10132018,"Adult","Gray","eating","approaches","POINT (-73.95200246546021 40.7947329828155)"
-73.9695226023739,40.7797527775804,"17D-AM-1008-01","AM",10082018,"Adult","Gray","climbing","runs away","POINT (-73.9695226023739 40.7797527775804)"
-73.9703921271418,40.7700276115314,"7H-PM-1006-06","PM",10062018,"Adult","Gray","chasing","indifferent","POINT (-73.9703921271418 40.770027611531404)"
-73.9746128451271,40.7700957046709,"6E-PM-1010-02","PM",10102018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.9746128451271 40.7700957046709)"
-73.9767220179725,40.7753262103123,"10A-PM-1014-03","PM",10142018,"Adult","Gray","eating","indifferent","POINT (-73.9767220179725 40.7753262103123)"
-73.957710975899,40.7984055614047,"40B-AM-1019-06","AM",10192018,"Juvenile","Gray","foraging","runs away","POINT (-73.957710975899 40.7984055614047)"
-73.9711617997772,40.7761212878075,"13D-PM-1018-04","PM",10182018,"Adult","Gray","foraging","indifferent","POINT (-73.9711617997772 40.7761212878075)"
-73.960876728048,40.79035724537,"31D-PM-1006-03","PM",10062018,"Adult","Gray","foraging","indifferent","POINT (-73.960876728048 40.79035724537)"
-73.9713906492842,40.7750061310143,"12E-PM-1018-03","PM",10182018,"Adult","Cinnamon","climbing","runs away","POINT (-73.9713906492842 40.7750061310143)"
-73.9642111283068,40.7777713985327,"18I-PM-1007-07","PM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.9642111283068 40.7777713985327)"
-73.9669207809051,40.7792767850126,"18F-PM-1008-01","PM",10082018,"Adult","Gray","eating","indifferent","POINT (-73.9669207809051 40.7792767850126)"
-73.976422624924,40.7735818387346,"8B-AM-1007-08","AM",10072018,"Adult","Gray","eating","indifferent","POINT (-73.976422624924 40.7735818387346)"
-73.9790044506465,40.7689469479245,"3B-AM-1010-03","AM",10102018,"Juvenile","Gray","chasing","runs away","POINT (-73.9790044506465 40.7689469479245)"
-73.9698642668906,40.7784669316504,"16D-PM-1010-10","PM",10102018,"Adult","Gray","eating","indifferent","POINT (-73.9698642668906 40.7784669316504)"
-73.9695655231393,40.7698324659513,"8I-PM-1013-02","PM",10132018,"Adult","Gray","eating","indifferent","POINT (-73.9695655231393 40.7698324659513)"
-73.9746238280116,40.7671491962844,"3F-AM-1006-06","AM",10062018,"Adult","Gray","foraging","indifferent","POINT (-73.9746238280116 40.7671491962844)"
-73.9705331808443,40.7699943571296,"7H-AM-1006-09","AM",10062018,"Adult","Gray","foraging","approaches","POINT (-73.9705331808443 40.7699943571296)"
-73.968200390984,40.7837095769482,"22B-AM-1013-02","AM",10132018,"Adult","Cinnamon","foraging","indifferent","POINT (-73.968200390984 40.7837095769482)"
-73.9631648674122,40.7926529617419,"32A-PM-1013-08","PM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9631648674122 40.7926529617419)"
-73.9587072763996,40.7850256219415,"27I-AM-1007-01","AM",10072018,"Adult","Cinnamon","climbing","runs away","POINT (-73.9587072763996 40.7850256219415)"
-73.9703816112358,40.7773846065919,"15D-PM-1017-02","PM",10172018,"Adult","Gray","climbing","indifferent","POINT (-73.9703816112358 40.7773846065919)"
-73.9803895322385,40.7680730789944,"1B-AM-1012-13","AM",10122018,"Adult","Gray","running","indifferent","POINT (-73.9803895322385 40.7680730789944)"
-73.9695133370801,40.7765009796853,"14E-AM-1008-16","AM",10082018,"Adult","Gray","climbing","indifferent","POINT (-73.9695133370801 40.7765009796853)"
-73.973047824163,40.7700873791211,"7F-AM-1008-03","AM",10082018,"Adult","Gray","climbing","indifferent","POINT (-73.973047824163 40.7700873791211)"
-73.9662864884789,40.7891062338302,"28A-PM-1007-02","PM",10072018,"Adult","Gray","running","indifferent","POINT (-73.9662864884789 40.7891062338302)"
-73.9673129010312,40.7778169845999,"16F-PM-1013-05","PM",10132018,"Adult","Gray","eating","runs away","POINT (-73.9673129010312 40.7778169845999)"
-73.9561840935803,40.7992037821497,"42C-PM-1013-05","PM",10132018,"Adult","Gray","eating","indifferent","POINT (-73.9561840935803 40.7992037821497)"
-73.9703169373939,40.7700658823854,"7H-AM-1006-13","AM",10062018,"Adult","Gray","running","indifferent","POINT (-73.9703169373939 40.7700658823854)"
-73.9619985187616,40.7943277743532,"34A-AM-1012-02","AM",10122018,"Adult","Gray","running","indifferent","POINT (-73.9619985187616 40.7943277743532)"
-73.965390623703,40.7807731363782,"20F-PM-1007-08","PM",10072018,"Adult","Cinnamon","foraging","runs away","POINT (-73.965390623703 40.7807731363782)"
-73.9735298943321,40.7714939993589,"8E-AM-1013-02","AM",10132018,"Adult","Gray","foraging","indifferent","POINT (-73.9735298943321 40.7714939993589)"
-73.9768309556127,40.7717803706095,"6B-AM-1012-01","AM",10122018,"Adult","Gray","running","indifferent","POINT (-73.97683095561271 40.7717803706095)"
-73.9775079672882,40.7691500357424,"4C-PM-1010-07","PM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9775079672882 40.7691500357424)"
-73.97157754108,40.7776249963967,"14C-PM-1006-01","PM",10062018,"Adult","Gray","climbing","runs away","POINT (-73.97157754108 40.7776249963967)"
-73.9804065254162,40.7681481183296,"1B-PM-1019-08","PM",10192018,"Adult","Gray","eating","indifferent","POINT (-73.9804065254162 40.7681481183296)"
-73.9701030393506,40.7838953063625,"21A-AM-1019-04","AM",10192018,"Juvenile","Gray","foraging","indifferent","POINT (-73.9701030393506 40.7838953063625)"
-73.9581310602492,40.7960214726964,"38C-PM-1014-05","PM",10142018,"Adult","Gray","chasing","runs away","POINT (-73.9581310602492 40.7960214726964)"
-73.9714150090362,40.7774976423922,"14C-PM-1006-03","PM",10062018,"Adult","Gray","eating","indifferent","POINT (-73.9714150090362 40.7774976423922)"
-73.9693209851947,40.7707450042769,"8I-AM-1006-01","AM",10062018,"Adult","Gray","running","indifferent","POINT (-73.9693209851947 40.7707450042769)"
-73.9610388059192,40.79395293584,"34B-PM-1007-01","PM",10072018,"Adult","Gray","running","indifferent","POINT (-73.9610388059192 40.79395293584)"
-73.9576223390082,40.7979746639647,"40B-AM-1019-04","AM",10192018,"Juvenile","Gray","climbing","approaches","POINT (-73.9576223390082 40.79797466396471)"
-73.9575517912392,40.7889158268192,"31H-PM-1008-05","PM",10082018,"Adult","Gray","climbing","runs away","POINT (-73.9575517912392 40.7889158268192)"
-73.9778730762957,40.770827251547,"5B-PM-1013-05","PM",10132018,"Adult","Gray","running","runs away","POINT (-73.9778730762957 40.770827251547)"
-73.9754696312232,40.768191647092,"4E-AM-1020-02","AM",10202018,"Adult","Gray","climbing","indifferent","POINT (-73.9754696312232 40.768191647092)"
-73.9789401448556,40.7697373141498,"4B-AM-1010-04","AM",10102018,"Adult","Gray","eating","approaches","POINT (-73.9789401448556 40.7697373141498)"
-73.9726828460055,40.7705707694822,"7F-AM-1008-08","AM",10082018,"Adult","Gray","climbing","indifferent","POINT (-73.9726828460055 40.7705707694822)"
-73.9753093777,40.7666673897583,"2F-AM-1006-04","AM",10062018,"Adult","Gray","running","indifferent","POINT (-73.97530937770001 40.7666673897583)"
-73.9544278270221,40.7987827316512,"42D-PM-1013-02","PM",10132018,"Adult","Cinnamon","chasing","indifferent","POINT (-73.9544278270221 40.7987827316512)"
-73.9728836727349,40.770815850599,"7F-AM-1008-10","AM",10082018,"Adult","Gray","running","indifferent","POINT (-73.9728836727349 40.770815850599)"
-73.9545929242174,40.7986940168685,"42D-AM-1014-02","AM",10142018,"Adult","Gray","eating","indifferent","POINT (-73.9545929242174 40.7986940168685)"
-73.9734644470766,40.7782766486921,"14A-PM-1014-05","PM",10142018,"Adult","Gray","running","indifferent","POINT (-73.97346444707661 40.7782766486921)"
-73.9690362384597,40.7767162824413,"14F-PM-1012-09","PM",10122018,"Adult","Cinnamon","eating","indifferent","POINT (-73.9690362384597 40.7767162824413)"
-73.9545425520879,40.7956853415959,"39F-PM-1006-04","PM",10062018,"Adult","Gray","climbing","runs away","POINT (-73.9545425520879 40.7956853415959)"
-73.9639024988123,40.7776953065849,"18I-PM-1007-01","PM",10072018,"Adult","Gray","climbing","indifferent","POINT (-73.9639024988123 40.7776953065849)"
-73.9607056611532,40.7889786103871,"30E-AM-1008-03","AM",10082018,"Adult","Gray","climbing","indifferent","POINT (-73.9607056611532 40.7889786103871)"
-73.9655238539833,40.7815633947684,"21E-AM-1017-03","AM",10172018,"Adult","Gray","chasing","indifferent","POINT (-73.9655238539833 40.7815633947684)"
-73.9746049088475,40.7728776887397,"8C-AM-1007-01","AM",10072018,"Adult","Gray","running","indifferent","POINT (-73.9746049088475 40.7728776887397)"
-73.9599202233536,40.7972599930224,"38A-AM-1019-02","AM",10192018,"Adult","Gray","running","indifferent","POINT (-73.9599202233536 40.7972599930224)"
-73.9564215689843,40.7957539444068,"38E-AM-1010-01","AM",10102018,"Adult","Gray","foraging","indifferent","POINT (-73.9564215689843 40.7957539444068)"
-73.9642666013207,40.7810384867375,"21G-PM-1007-03","PM",10072018,"Adult","Gray","foraging","indifferent","POINT (-73.96426660132072 40.7810384867375)"
-73.9752029513644,40.7671734667361,"3F-AM-1006-04","AM",10062018,"Adult","Cinnamon","foraging","runs away","POINT (-73.9752029513644 40.7671734667361)"
-73.9755836827968,40.7670239327996,"2F-PM-1014-02","PM",10142018,"Adult","Gray","foraging","indifferent","POINT (-73.9755836827968 40.7670239327996)"
-73.9744555348544,40.7728498106357,"8D-PM-1007-03","PM",10072018,"Adult","Cinnamon","foraging","runs away","POINT (-73.9744555348544 40.7728498106357)"
-73.9635606199784,40.782206970617,"22G-AM-1018-03","AM",10182018,"Juvenile","Gray","eating","runs away","POINT (-73.9635606199784 40.782206970617)"
-73.9734969320943,40.7722754599865,"8E-AM-1013-01","AM",10132018,"Adult","Gray","eating","runs away","POINT (-73.9734969320943 40.7722754599865)"
-73.9736873018042,40.7649106677138,"1I-PM-1012-02","PM",10122018,"Juvenile","Gray","climbing","runs away","POINT (-73.9736873018042 40.7649106677138)"
-73.9617519095277,40.7947179071388,"35A-PM-1013-04","PM",10132018,"Adult","Gray","foraging","runs away","POINT (-73.9617519095277 40.7947179071388)"
-73.9594391759139,40.784115697669,"26I-PM-1010-03","PM",10102018,"Adult","Gray","climbing","indifferent","POINT (-73.9594391759139 40.784115697669)"
-73.9713665249614,40.7697178648002,"7H-AM-1006-01","AM",10062018,"Adult","Gray","running","indifferent","POINT (-73.9713665249614 40.7697178648002)"
-73.9710025484537,40.7792529489016,"16C-AM-1014-01","AM",10142018,"Juvenile","Gray","climbing","indifferent","POINT (-73.9710025484537 40.7792529489016)"
-73.9527196716568,40.792363826828,"36I-PM-1007-11","PM",10072018,"Juvenile","Cinnamon","climbing","runs away","POINT (-73.9527196716568 40.792363826828)"
-73.9592392692535,40.7961869951798,"37B-AM-1018-02","AM",10182018,"Adult","Gray","eating","runs away","POINT (-73.9592392692535 40.7961869951798)"
-73.9726459773995,40.7656357433691,"2I-AM-1006-02","AM",10062018,"Adult","Gray","foraging","indifferent","POINT (-73.9726459773995 40.7656357433691)"
-73.9560731738677,40.7980336018554,"41D-PM-1014-02","PM",10142018,"Adult","Gray","running","runs away","POINT (-73.9560731738677 40.7980336018554)"
-73.9699513151755,40.7722062991044,"10G-PM-1017-05","PM",10172018,"Juvenile","Gray","eating","indifferent","POINT (-73.9699513151755 40.7722062991044)"
-73.9770628333002,40.7728567364852,"7B-AM-1008-06","AM",10082018,"Adult","Gray","foraging","indifferent","POINT (-73.9770628333002 40.7728567364852)"
-73.9736800575584,40.7783069735758,"14A-PM-1014-04","PM",10142018,"Adult","Gray","chasing","indifferent","POINT (-73.9736800575584 40.7783069735758)"
-73.9564632239432,40.7904807427954,"33G-AM-1013-01","AM",10132018,"Adult","Cinnamon","climbing","indifferent","POINT (-73.9564632239432 40.7904807427954)"
-73.9530535624781,40.7929809144271,"37I-AM-1010-02","AM",10102018,"Adult","Gray","running","runs away","POINT (-73.9530535624781 40.7929809144271)"
-73.9619673317128,40.7924176673037,"33B-PM-1010-08","PM",10102018,"Juvenile","Gray","climbing","runs away","POINT (-73.9619673317128 40.7924176673037)"
-73.9795585338537,40.768895893226,"3B-PM-1007-08","PM",10072018,"Juvenile","Gray","eating","indifferent","POINT (-73.9795585338537 40.768895893226)"
-73.9762494239719,40.7750175306716,"10A-AM-1006-01","AM",10062018,"Adult","Cinnamon","eating","approaches","POINT (-73.9762494239719 40.7750175306716)"
-73.9763373510536,40.7741168933928,"9B-PM-1013-09","PM",10132018,"Juvenile","Gray","foraging","runs away","POINT (-73.9763373510536 40.7741168933928)"
-73.9498421746221,40.7969397424182,"42I-PM-1014-02","PM",10142018,"Adult","Cinnamon","running","runs away","POINT (-73.9498421746221 40.7969397424182)"
